"turquoise" "white" "magenta" "royalblue" "lightcyan" "red" "midnightblue" "saddlebrown" "darkgreen" "blue" "yellowgreen" "sienna3" "brown" "darkmagenta" "cyan" "skyblue" "steelblue" "lightgreen" "orange" "purple" "darkgrey" "darkturquoise" "grey60" "darkorange" "darkred" "salmon" "yellow" "green" "paleturquoise" "darkolivegreen" "lightyellow" "tan" "greenyellow" "pink" "skyblue3" "plum1" "black" "violet" "grey" "cob_b73" "coleoptile_b73" "crown_root_b73" "first_elongated_internode_b73" "flag_leaf_b73" "immature_cob_b73" "immature_tassel_b73" "leaf_1_b73" "leaf_3_blade_b73" "leaf_3_sheath_b73" "leaf_5_b73" "leaf_5_elongation_zone_b73" "leaf_5_mature_b73" "leaf_5_meristem_b73" "leaf_8_b73" "mature_seed_40_dap_b73" "meotic_tassel_b73" "mesophyll_b73" "prepollinated_cob_b73" "primary_root_b73" "primary_root_elongation_zone_b73" "primary_root_meristematic_zone_b73" "root_hair_zone_b73" "seed_10_dap_b73" "seed_15_dap_b73" "seed_20_dap_b73" "seed_25_dap_b73" "seed_30_dap_b73" "seminal_root_b73" "silk_b73" "cob_dk105" "coleoptile_dk105" "crown_root_dk105" "first_elongated_internode_dk105" "flag_leaf_dk105" "immature_cob_dk105" "immature_tassel_dk105" "leaf_1_dk105" "leaf_3_blade_dk105" "leaf_3_sheath_dk105" "leaf_5_dk105" "leaf_5_elongation_zone_dk105" "leaf_5_mature_dk105" "leaf_5_meristem_dk105" "leaf_8_dk105" "mature_seed_40_dap_dk105" "meotic_tassel_dk105" "mesophyll_dk105" "prepollinated_cob_dk105" "primary_root_dk105" "primary_root_elongation_zone_dk105" "primary_root_meristematic_zone_dk105" "root_hair_zone_dk105" "seed_10_dap_dk105" "seed_15_dap_dk105" "seed_20_dap_dk105" "seed_25_dap_dk105" "seed_30_dap_dk105" "seminal_root_dk105" "silk_dk105" "cob_ep1" "coleoptile_ep1" "crown_root_ep1" "first_elongated_internode_ep1" "flag_leaf_ep1" "immature_cob_ep1" "immature_tassel_ep1" "leaf_1_ep1" "leaf_3_blade_ep1" "leaf_3_sheath_ep1" "leaf_5_ep1" "leaf_5_elongation_zone_ep1" "leaf_5_mature_ep1" "leaf_5_meristem_ep1" "leaf_8_ep1" "mature_seed_40_dap_ep1" "meotic_tassel_ep1" "mesophyll_ep1" "prepollinated_cob_ep1" "primary_root_ep1" "primary_root_elongation_zone_ep1" "primary_root_meristematic_zone_ep1" "root_hair_zone_ep1" "seed_10_dap_ep1" "seed_15_dap_ep1" "seed_20_dap_ep1" "seed_25_dap_ep1" "seed_30_dap_ep1" "seminal_root_ep1" "silk_ep1" "cob_f7" "coleoptile_f7" "crown_root_f7" "first_elongated_internode_f7" "flag_leaf_f7" "immature_cob_f7" "immature_tassel_f7" "leaf_1_f7" "leaf_3_blade_f7" "leaf_3_sheath_f7" "leaf_5_f7" "leaf_5_elongation_zone_f7" "leaf_5_mature_f7" "leaf_5_meristem_f7" "leaf_8_f7" "mature_seed_40_dap_f7" "meotic_tassel_f7" "mesophyll_f7" "prepollinated_cob_f7" "primary_root_f7" "primary_root_elongation_zone_f7" "primary_root_meristematic_zone_f7" "root_hair_zone_f7" "seed_10_dap_f7" "seed_15_dap_f7" "seed_20_dap_f7" "seed_25_dap_f7" "seed_30_dap_f7" "seminal_root_f7" "silk_f7" "cob_pe75" "coleoptile_pe75" "crown_root_pe75" "first_elongated_internode_pe75" "flag_leaf_pe75" "immature_cob_pe75" "immature_tassel_pe75" "leaf_1_pe75" "leaf_3_blade_pe75" "leaf_3_sheath_pe75" "leaf_5_pe75" "leaf_5_elongation_zone_pe75" "leaf_5_mature_pe75" "leaf_5_meristem_pe75" "leaf_8_pe75" "meotic_tassel_pe75" "mesophyll_pe75" "prepollinated_cob_pe75" "primary_root_pe75" "primary_root_elongation_zone_pe75" "primary_root_meristematic_zone_pe75" "root_hair_zone_pe75" "seed_10_dap_pe75" "seed_15_dap_pe75" "seed_20_dap_pe75" "seed_25_dap_pe75" "seed_30_dap_pe75" "seminal_root_pe75" "silk_pe75"
"f7_immature.cob" -0.0422428497199649 0.00132843366190867 -0.0469845637085617 -0.0757358263739872 0.173063742062638 0.0778438053566293 0.165485997633533 0.104905135511177 0.0752828269781404 0.120202595369889 0.157400387880827 -0.0224881709357858 0.00967984099100859 -0.0282230830444615 -0.043867435311903 -0.0814036648248816 0.0393065528282533 0.0688765662292068 0.102088889051531 0.00354437416837376 -0.0704218192830007 0.0634862172702528 -0.0421854085573925 -0.101737150006293 -0.0658353895281619 0.032672180166539 0.0312747327365664 -0.0820357738224877 -0.0554732879362667 -0.112052822980507 -0.121632773435131 -0.116461404576592 -0.132357278787872 -0.138244128010437 0.00669598510449215 -0.0177424519278269 -0.026951082471578 -0.0531746369799762 -0.167524708971854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_immature.tassel" -0.00497966756122642 -0.0222822929651475 -0.0363589894371733 -0.0710971806519398 -0.0245347188632732 -0.0391942060061986 0.160692257159514 0.0905979599547964 0.0794996948632236 -0.0188404401457876 0.0700649404867022 0.00350612566470786 0.0141742332170508 -0.0217616658257761 -0.0436733373669177 -0.0705102184194771 0.0230250129643158 0.0641937298732341 0.0987020340443825 0.00591243579876326 -0.0615210751405085 0.0656693545167689 -0.0431394580916189 -0.10476464428243 -0.071455967985894 -0.0486425783567797 0.00354182993954541 -0.00570764487375691 -0.0539814423042516 0.0876942876534356 0.0586335635077584 7.92290792024493e-05 0.0185464933005657 0.0386668229330911 0.920781269492587 0.0238900941974486 0.233978194607085 0.130609077148522 0.041842379169236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_leaf.1" 0.13308753642116 0.0152938893106187 -0.0399126330131189 -0.0754356971803346 -0.0422721097569799 0.0929910079884905 0.181014239771385 0.105348712913401 -0.0842108161845223 -0.152966493345426 0.0879122086795921 -0.0399256335169121 -0.0521078228680669 -0.0228843985471275 -0.0511823244912928 -0.0769904296878704 0.10582942641651 0.0731942926750826 0.112472699698408 0.00683476539443684 -0.0786075082499655 0.069337885309985 -0.0507687937882759 -0.104918041041479 -0.0719951631818598 -0.0796859594561621 -0.157723027284304 -0.057595604446042 -0.131313217023409 -0.085026130137939 -0.0580658741029767 0.115043188255905 0.0787388258451076 0.113979507857463 -0.0209924130052307 -0.0192571797994626 -0.0259569594386637 -0.0458799584437998 0.0207122228568637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_leaf.3.blade" 0.149759851757352 0.0300593068696434 -0.0430302477976926 -0.0802314345967745 -0.0715752393792897 0.0696298504132833 0.182703979181669 0.1069137423366 -0.0580868376089828 -0.152710759456979 0.0186860013423484 -0.0400937459440298 -0.0584039730916303 -0.0252536177994056 -0.0487433547312875 -0.0751853748241499 0.111328644299031 0.0749577969669744 0.117782775616763 0.0104419124994196 -0.0752283419696382 0.0740468962485444 -0.0482532914154043 -0.10831359995465 -0.0724497112881201 -0.0986253986394694 -0.125326279904662 -0.054555313315381 -0.0758833784051586 -0.0648940397400478 -0.0146295812314959 0.119489896729267 0.0596436761774686 0.0968112604817898 -0.0177006416769169 -0.0165881286631428 -0.0253899226541213 -0.0417481078675739 0.0187866312673385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_leaf.3.sheath" 0.0392343272056767 -0.0163649263248809 -0.0433143197173881 -0.0696894262377216 -0.0603321829208884 -0.0435704839774774 0.168010817550027 0.10660197987803 0.113863614575164 -0.0196640162789158 0.0499064583921064 -0.0325654582045775 -0.0649549564018235 -0.0238986751753263 -0.0420402227319714 -0.0678466148667151 0.0480711549285973 0.0682734872222399 0.102004040246839 0.00710852381473591 -0.0664815330366897 0.0662799248085207 -0.0426734342885024 -0.106280026162805 -0.0685229169092596 -0.00442697639859271 0.0686059421153387 0.00400777949123945 -0.0341923043525067 0.0449605307884899 0.107713345203093 0.052810565916986 -0.0225109894823539 -0.00418955943721997 -0.00507562842029261 -0.00594216857404918 -0.0267496244347926 -0.0284255419067028 0.0109357076336628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_leaf.5" 0.156356949600886 0.0884343865932085 -0.0431109688617556 -0.073579144025856 -0.030833870658199 0.0461830819453681 0.178033738210405 0.106698746373441 -0.0699309368897974 -0.117115579220603 0.0247353508224051 -0.038626508092441 -0.0432472412704158 -0.019440622362966 -0.0396674771731129 -0.0695313850728162 0.0999940817439587 0.0685543349049369 0.110506862616854 0.0112261634813371 -0.0720522717179613 0.0689939829293377 -0.0445439725041731 -0.098272346352813 -0.0685273817679651 -0.0947450648454187 -0.12357699428883 -0.0640459556086329 -0.0316832898326878 -0.0654567697998901 -0.0260684090019911 0.1035277816257 0.00125192916501682 0.0599413485854743 -0.0176433499523416 -0.024136291540886 -0.0257380500697692 -0.0491154489704268 -0.00768895842886684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_leaf.5.elongation.zone" 0.03204739995199 0.11959093721277 -0.0449785931357861 -0.0679354412285467 0.0507462042921195 -0.0189631824539563 0.158721315165076 0.106752200131854 0.120739267546389 0.071247563019403 0.117172200764596 -0.0326867884950498 -0.0455288503693888 -0.0292458923001942 -0.0337836961337374 -0.0673244031692627 0.0307484395215461 0.0610596772370933 0.102345685934494 0.00874219538036927 -0.0570678099549419 0.0679453172957379 -0.0343961579793636 -0.0963865366062485 -0.0625317341237856 0.0722547815743586 0.086916292718989 -0.0352205732500134 0.0279619486439832 -0.0599186799563897 -0.0685009262732971 -0.0390190929039087 -0.138937392774637 -0.148813821240859 -0.0141544651036018 -0.0189311901545643 -0.0371906714247253 -0.0534409256867037 -0.109286591443873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_leaf.5.mature" 0.0881921710983237 0.164986696289452 -0.0417754506307583 -0.0749353017887491 -0.0504653819815074 -0.0407723476547347 0.166806662305303 0.109744994706296 0.0841491726804254 -0.03278120812541 0.0692821761381311 -0.032696769575944 -0.0526812648524599 -0.0281069339923244 -0.0367757867660356 -0.063531494281625 0.0649585713040271 0.0707974140938329 0.10693112991018 0.0110672883441472 -0.0587254961123482 0.0700786854806746 -0.0411700163949321 -0.102733076115509 -0.0662746463257008 -0.0350757281778652 0.0571068437913823 -0.00852162323890558 0.00864299943023643 0.0883105886571899 0.156805431313099 0.0365325688126547 -0.0711656896753788 -0.046320433385625 -0.0165663687842338 -0.0166788106614415 -0.0336737994697885 -0.0462471750766178 -0.0139678413884558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_leaf.5.meristem" -0.0210708043780082 0.056201161824266 -0.0478544304321263 -0.0733112975389678 0.197131044096339 0.0499475517535428 0.163993494635539 0.110144450787833 0.0646947805851585 0.147235944854275 0.136044182352136 -0.032568430691964 -0.0170185685914518 -0.0232727438490196 -0.0296877720753667 -0.0706942177184932 0.0362487934662066 0.0612177808106286 0.103000791833682 0.0110960505777096 -0.0575441889558203 0.0650049960107185 -0.0308900166213196 -0.0885097970240597 -0.053359112913798 0.0426618201693057 0.032971248194316 -0.0844871843670979 -0.022540209126608 -0.111573141571904 -0.123772546264197 -0.120399647361135 -0.161053910084246 -0.179063752925001 -0.0157591833057086 -0.02035812971614 -0.0392196924245692 -0.082075432070672 -0.19254415983133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_leaf.8" 0.145871402249302 0.0630071165372183 -0.0432408967402324 -0.0767328694466074 -0.0352835205330331 0.0583500440706966 0.185204659154459 0.107321147690439 -0.0606422124846101 -0.120288800193774 0.0908448587972709 -0.037902025517504 -0.0409886132595305 -0.0216077608305334 -0.0493452588602582 -0.0764234096422371 0.105463463101452 0.0706922467895168 0.116603358676475 0.00999913023142708 -0.0777106170108933 0.0704804177745372 -0.0478696224164739 -0.108938804845163 -0.0762497599259707 -0.091844789702806 -0.127195612585585 -0.0621677526977619 -0.0687948105481605 -0.071585884007304 -0.0249989868268463 0.0977286310037232 0.0285367878909326 0.0820362301579536 -0.0188440908192799 -0.0150057914383194 -0.0201177685127217 -0.0404207411043956 -0.000272178482083436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_mature.seed.40.dap" -0.053334706662093 0.0681868326854087 -0.0365388086901085 -0.0618403979954975 -0.148315700196035 -0.236622079058462 0.166446283085205 0.0873237999369979 0.020029657699985 0.0214678430580637 0.204570519488871 0.00279879074362244 0.196069007479507 0.0527190064111738 -0.0402940488792603 -0.0695377947097325 -0.0347512530458025 0.0587399699259297 0.101075540513206 0.00197575682935837 -0.0686101743717957 0.0685150365933903 -0.0396191554671433 -0.113297718870229 -0.0734461852392488 -0.187965739186414 -0.037923033198415 -0.0368746522185504 0.0433096106779976 0.147765537283756 -0.040718580805318 -0.111819436818993 0.00338802295790996 0.0841907533071894 0.0160656537024971 -0.0185247245894836 -0.00866890450646463 -0.038898350162454 0.0515180864297884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_meotic.tassel" -0.00510639013825222 -0.0170335871284992 -0.0366295017763158 -0.0670213255553992 -0.00793448003493322 -0.0185830595447457 0.167376493952079 0.0948979407783117 0.0506397917293273 -0.0302352586044036 0.0792596778790063 -0.015083864332587 0.0127055757113394 0.0285216604777515 -0.0356805965140597 -0.0574229208446369 0.0319084872147002 0.0658905790522171 0.101901726903008 0.0114549455716357 -0.0611412026281941 0.0662597342819897 -0.0336969192292088 -0.0989914025025726 -0.0645924955155819 -0.0451342694071074 -0.00553679494439331 -0.0115643834010725 -0.090900786069338 0.0833372608325895 0.0610637961929712 0.0184539196539612 0.0449310093069472 0.0588403546836591 0.0700095812590755 0.0426984481088032 0.178051183144432 0.105913610106952 0.0428732057577339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_mesophyll" -0.0540808645690255 -0.110173979696605 -0.0408477723980876 -0.0625392086901563 -0.0686275100902135 -0.0695836071737978 0.153295979728615 0.094140222664282 0.0504959954190313 -0.0175731828670311 0.0534817991109826 -0.0361365782573835 -0.0550720771653041 -0.0324370223866622 -0.0406428820546475 -0.0629337612364463 0.00653840277105364 0.0578342054088305 0.0961373264145459 0.00122867610551627 -0.0675931868181415 0.0608154189004227 -0.0463931094566388 -0.0998808791266768 -0.0656494218523598 0.0106359128394001 0.0860669237440294 0.0994404075667093 0.0284060446405505 0.0746478106049086 0.104683736621336 0.0658191056258012 0.0939103928619976 0.0422327618845986 -0.0167776497228767 -0.0195410701522269 -0.0292124986842652 0.0190772495815 0.107559105926096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_prepollinated.cob" -0.0387805279092487 -0.0066182914166029 -0.0470032073494264 -0.077389787800295 0.110581931410103 0.01173789430111 0.162524663176219 0.102546337206416 0.0955171176931763 0.0977780706951454 0.181398202060323 0.00282562438259968 0.00362848176249253 -0.0290482111968311 -0.046345991409026 -0.0794921728989278 0.0299420699942125 0.0660176384663668 0.101472832060591 0.00227209807250412 -0.0738249843111244 0.0653943398512057 -0.0456839299431575 -0.103803065248366 -0.0701980868920263 -0.00366450928404803 0.040222989301834 -0.0726375611803343 -0.0182991718922477 -0.0995851142008846 -0.0977789654131169 -0.0913518979510988 -0.12084608822008 -0.108909055288738 -0.0111464376313321 -0.0192426255483257 -0.024374797284016 -0.0468686544404783 -0.132381881434628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_primary.root" -0.0814215099620085 -0.0854231422357176 -0.045470319475055 -0.0613642306559534 0.0119865136917611 -0.0490267814805534 0.146955296899364 0.0994480132124467 -0.106345359318137 0.0420347083002592 0.0772222613950854 -0.0289870908144038 -0.0534932970901498 -0.023621950608936 -0.0284967410225083 -0.0573018082945533 0.00159485139373537 0.0579303504472619 0.0926205989463903 0.0113033732812531 -0.0526982492139334 0.0629885928718675 -0.0370454578031423 -0.0845434621773786 -0.0565180068780931 0.078841042645969 0.0847018242026888 0.156147359305745 0.0859217969432784 0.0466765506598558 0.108011351256883 0.0412177165641923 0.0778326484806397 -0.0106543118439573 -0.00296220465235196 -0.0231176056708799 -0.0267994432528503 0.100839329010412 0.0854073767704901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_primary.root.elongation.zone" -0.104956548572364 -0.159049857236689 -0.0475070195973978 -0.0368487644792106 -0.082193771201627 -0.0300666347979308 0.126826205571223 0.0740950632795549 -0.111099904448581 -0.00275108887435225 0.0601585388901931 -0.0317034311560163 -0.0719343439327684 -0.0249698586149749 -0.0232365482479975 -0.011694404118948 -0.00077236060264068 0.0659732829315981 0.0768006621768587 0.0430526258635004 -0.0136017487755301 0.0633727107109706 -0.0363798523752036 -0.0569727423090865 -0.0551868048105803 0.174370212771942 0.123749396586022 0.181402493597072 0.167931316803971 0.00196494315069895 0.0330893765762525 0.0562357530247723 0.0820099884071908 -0.0557589836860341 0.00219670743268278 -0.0202017939862531 -0.0281400397395857 0.133026498726504 0.109925883381234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_primary.root.meristematic.zone" -0.0838942152739954 -0.00308048714637709 -0.050519308104037 -0.0324538201955158 0.166031922085773 0.0199770953139324 0.118551144368713 0.0761503367809491 -0.133066209959734 0.141829143803483 0.118766243622677 -0.0392184081078028 -0.00824752569645025 -0.0118918432663424 -0.0242058446673616 -0.0207474353222122 -0.00543131037188098 0.0597355506902987 0.0655322612429064 0.0485810631973698 -0.0135719306882718 0.0653592578999589 -0.0276947043231897 -0.0505349179664165 -0.0490640609256804 0.164141386920494 0.0492755456158088 0.0736444855471196 0.132246127899417 -0.122176780273574 -0.147096898150416 -0.077190438281061 -0.00672658587774532 -0.128200865318029 -0.0174237861032468 -0.0202451953934991 -0.0351340387981759 0.0218122559036698 -0.0807949718251287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
